workerid	byWords	condition	item	sentence	slide_number
28	[{'region': 'During', 'correct': 'yes', 'rt': 996, 'word': 'During'}, {'region': 'the', 'correct': 'yes', 'rt': 727, 'word': 'the'}, {'region': 'season,', 'correct': 'yes', 'rt': 1949, 'word': 'season,'}, {'region': 'the', 'correct': 'yes', 'rt': 1018, 'word': 'the'}, {'region': 'choir', 'correct': 'yes', 'rt': 1565, 'word': 'choir'}, {'region': 'holds', 'correct': 'yes', 'rt': 1036, 'word': 'holds'}, {'region': 'rehearsals', 'correct': 'yes', 'rt': 1000, 'word': 'rehearsals'}, {'region': 'in', 'correct': 'yes', 'rt': 820, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 634, 'word': 'the'}, {'region': 'church', 'correct': 'yes', 'rt': 670, 'word': 'church'}, {'region': 'regularly.', 'correct': 'yes', 'rt': 671, 'word': 'regularly.'}]	filler	Filler_7	During the season, the choir holds rehearsals in the church regularly.	9
28	[{'region': 'The', 'correct': 'yes', 'rt': 529, 'word': 'The'}, {'region': 'rebels', 'correct': 'yes', 'rt': 1147, 'word': 'rebels'}, {'region': 'who', 'correct': 'yes', 'rt': 615, 'word': 'who'}, {'region': 'were', 'correct': 'yes', 'rt': 523, 'word': 'were'}, {'region': 'in', 'correct': 'yes', 'rt': 673, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 691, 'word': 'the'}, {'region': 'jungle', 'correct': 'yes', 'rt': 1625, 'word': 'jungle'}, {'region': 'captured', 'correct': 'yes', 'rt': 794, 'word': 'captured'}, {'region': 'the', 'correct': 'yes', 'rt': 590, 'word': 'the'}, {'region': 'diplomat', 'correct': 'no', 'rt': 2570, 'word': 'diplomat'}, {'region': 'after', 'correct': 'yes', 'rt': 779, 'word': 'after'}, {'region': 'they', 'correct': 'yes', 'rt': 760, 'word': 'they'}, {'region': 'threatened', 'correct': 'yes', 'rt': 760, 'word': 'threatened'}, {'region': 'to', 'correct': 'yes', 'rt': 562, 'word': 'to'}, {'region': 'kill', 'correct': 'yes', 'rt': 783, 'word': 'kill'}, {'region': 'his', 'correct': 'yes', 'rt': 650, 'word': 'his'}, {'region': 'family', 'correct': 'yes', 'rt': 709, 'word': 'family'}, {'region': 'for', 'correct': 'yes', 'rt': 629, 'word': 'for'}, {'region': 'not', 'correct': 'yes', 'rt': 660, 'word': 'not'}, {'region': 'complying', 'correct': 'yes', 'rt': 843, 'word': 'complying'}, {'region': 'with', 'correct': 'yes', 'rt': 604, 'word': 'with'}, {'region': 'their', 'correct': 'yes', 'rt': 785, 'word': 'their'}, {'region': 'demands.', 'correct': 'yes', 'rt': 727, 'word': 'demands.'}]	filler	Filler_51	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	42
28	[{'region': 'The', 'correct': 'yes', 'rt': 565, 'word': 'The'}, {'region': 'milkman', 'correct': 'yes', 'rt': 1075, 'word': 'milkman'}, {'region': 'punctually', 'correct': 'yes', 'rt': 2056, 'word': 'punctually'}, {'region': 'delivers', 'correct': 'yes', 'rt': 1090, 'word': 'delivers'}, {'region': 'the', 'correct': 'yes', 'rt': 519, 'word': 'the'}, {'region': 'milk', 'correct': 'yes', 'rt': 969, 'word': 'milk'}, {'region': 'at', 'correct': 'yes', 'rt': 461, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 535, 'word': 'the'}, {'region': 'door', 'correct': 'yes', 'rt': 682, 'word': 'door'}, {'region': 'every', 'correct': 'yes', 'rt': 643, 'word': 'every'}, {'region': 'day.', 'correct': 'yes', 'rt': 523, 'word': 'day.'}]	filler	Filler_9	The milkman punctually delivers the milk at the door every day.	43
28	[{'region': 'The', 'correct': 'yes', 'rt': 504, 'word': 'The'}, {'region': 'customer', 'correct': 'yes', 'rt': 673, 'word': 'customer'}, {'region': 'who', 'correct': 'yes', 'rt': 523, 'word': 'who'}, {'region': 'was', 'correct': 'yes', 'rt': 708, 'word': 'was'}, {'region': 'on', 'correct': 'yes', 'rt': 922, 'word': 'on'}, {'region': 'the', 'correct': 'yes', 'rt': 558, 'word': 'the'}, {'region': 'phone', 'correct': 'yes', 'rt': 660, 'word': 'phone'}, {'region': 'contacted', 'correct': 'yes', 'rt': 627, 'word': 'contacted'}, {'region': 'the', 'correct': 'no', 'rt': 588, 'word': 'the'}, {'region': 'operator', 'correct': 'yes', 'rt': 889, 'word': 'operator'}, {'region': 'because', 'correct': 'yes', 'rt': 702, 'word': 'because'}, {'region': 'the', 'correct': 'yes', 'rt': 504, 'word': 'the'}, {'region': 'new', 'correct': 'yes', 'rt': 1041, 'word': 'new'}, {'region': 'long-distance', 'correct': 'yes', 'rt': 853, 'word': 'long-distance'}, {'region': 'pricing', 'correct': 'yes', 'rt': 931, 'word': 'pricing'}, {'region': 'plan', 'correct': 'yes', 'rt': 950, 'word': 'plan'}, {'region': 'was', 'correct': 'yes', 'rt': 594, 'word': 'was'}, {'region': 'extremely', 'correct': 'yes', 'rt': 879, 'word': 'extremely'}, {'region': 'inconvenient.', 'correct': 'yes', 'rt': 683, 'word': 'inconvenient.'}]	filler	Filler_19	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	45
28	[{'region': 'The', 'correct': 'yes', 'rt': 476, 'word': 'The'}, {'region': 'divorcee', 'correct': 'yes', 'rt': 894, 'word': 'divorcee'}, {'region': 'has', 'correct': 'yes', 'rt': 776, 'word': 'has'}, {'region': 'come', 'correct': 'yes', 'rt': 1215, 'word': 'come'}, {'region': 'to', 'correct': 'yes', 'rt': 564, 'word': 'to'}, {'region': 'love', 'correct': 'yes', 'rt': 2209, 'word': 'love'}, {'region': 'her', 'correct': 'yes', 'rt': 641, 'word': 'her'}, {'region': 'life', 'correct': 'yes', 'rt': 1001, 'word': 'life'}, {'region': 'ever', 'correct': 'yes', 'rt': 2397, 'word': 'ever'}, {'region': 'since', 'correct': 'yes', 'rt': 843, 'word': 'since'}, {'region': 'she', 'correct': 'yes', 'rt': 655, 'word': 'she'}, {'region': 'got', 'correct': 'yes', 'rt': 726, 'word': 'got'}, {'region': 'divorced.', 'correct': 'yes', 'rt': 691, 'word': 'divorced.'}]	filler	Filler_0	The divorcee has come to love her life ever since she got divorced.	47
28	[{'region': 'The', 'correct': 'yes', 'rt': 2083, 'word': 'The'}, {'region': 'semester', 'correct': 'yes', 'rt': 1428, 'word': 'semester'}, {'region': 'will', 'correct': 'yes', 'rt': 954, 'word': 'will'}, {'region': 'start', 'correct': 'yes', 'rt': 1040, 'word': 'start'}, {'region': 'next', 'correct': 'yes', 'rt': 1421, 'word': 'next'}, {'region': 'week,', 'correct': 'yes', 'rt': 845, 'word': 'week,'}, {'region': 'but', 'correct': 'yes', 'rt': 1108, 'word': 'but'}, {'region': 'the', 'correct': 'yes', 'rt': 978, 'word': 'the'}, {'region': 'students', 'correct': 'yes', 'rt': 2579, 'word': 'students'}, {'region': 'and', 'correct': 'yes', 'rt': 1224, 'word': 'and'}, {'region': 'teachers', 'correct': 'yes', 'rt': 1076, 'word': 'teachers'}, {'region': 'are', 'correct': 'yes', 'rt': 705, 'word': 'are'}, {'region': 'not', 'correct': 'yes', 'rt': 648, 'word': 'not'}, {'region': 'ready.', 'correct': 'yes', 'rt': 1254, 'word': 'ready.'}]	filler	Practice_0	The semester will start next week, but the students and teachers are not ready.	5
28	[{'region': 'The', 'correct': 'yes', 'rt': 1109, 'word': 'The'}, {'region': 'casino', 'correct': 'yes', 'rt': 2510, 'word': 'casino'}, {'region': 'hired', 'correct': 'yes', 'rt': 1348, 'word': 'hired'}, {'region': 'the', 'correct': 'yes', 'rt': 852, 'word': 'the'}, {'region': 'daredevil', 'correct': 'no', 'rt': 1937, 'word': 'daredevil'}, {'region': 'because', 'correct': 'yes', 'rt': 966, 'word': 'because'}, {'region': 'he', 'correct': 'yes', 'rt': 736, 'word': 'he'}, {'region': 'was', 'correct': 'yes', 'rt': 988, 'word': 'was'}, {'region': 'confident', 'correct': 'yes', 'rt': 996, 'word': 'confident'}, {'region': 'that', 'correct': 'yes', 'rt': 579, 'word': 'that'}, {'region': 'everything', 'correct': 'yes', 'rt': 3036, 'word': 'everything'}, {'region': 'would', 'correct': 'yes', 'rt': 1420, 'word': 'would'}, {'region': 'go', 'correct': 'yes', 'rt': 867, 'word': 'go'}, {'region': 'according', 'correct': 'yes', 'rt': 1437, 'word': 'according'}, {'region': 'to', 'correct': 'yes', 'rt': 574, 'word': 'to'}, {'region': 'plan.', 'correct': 'yes', 'rt': 1053, 'word': 'plan.'}]	filler	Filler_41	The casino hired the daredevil because he was confident that everything would go according to plan.	8
28	[{'region': 'The', 'correct': 'yes', 'rt': 596, 'word': 'The'}, {'region': 'spider', 'correct': 'yes', 'rt': 927, 'word': 'spider'}, {'region': 'that', 'correct': 'yes', 'rt': 738, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 1076, 'word': 'the'}, {'region': 'boy', 'correct': 'yes', 'rt': 611, 'word': 'boy'}, {'region': 'who', 'correct': 'no', 'rt': 1389, 'word': 'who'}, {'region': 'was', 'correct': 'yes', 'rt': 973, 'word': 'was'}, {'region': 'in', 'correct': 'yes', 'rt': 996, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 677, 'word': 'the'}, {'region': 'yard', 'correct': 'yes', 'rt': 918, 'word': 'yard'}, {'region': 'captured', 'correct': 'yes', 'rt': 1092, 'word': 'captured'}, {'region': 'scared', 'correct': 'yes', 'rt': 1979, 'word': 'scared'}, {'region': 'the', 'correct': 'yes', 'rt': 989, 'word': 'the'}, {'region': 'dog', 'correct': 'yes', 'rt': 1128, 'word': 'dog'}, {'region': 'since', 'correct': 'yes', 'rt': 1850, 'word': 'since'}, {'region': 'it', 'correct': 'yes', 'rt': 718, 'word': 'it'}, {'region': 'was', 'correct': 'yes', 'rt': 847, 'word': 'was'}, {'region': 'larger', 'correct': 'yes', 'rt': 996, 'word': 'larger'}, {'region': 'than', 'correct': 'yes', 'rt': 841, 'word': 'than'}, {'region': 'the', 'correct': 'yes', 'rt': 1030, 'word': 'the'}, {'region': 'average', 'correct': 'yes', 'rt': 887, 'word': 'average'}, {'region': 'spider.', 'correct': 'yes', 'rt': 834, 'word': 'spider.'}]	filler	Filler_17	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	11
28	[{'region': 'The', 'correct': 'yes', 'rt': 550, 'word': 'The'}, {'region': 'dragon', 'correct': 'yes', 'rt': 1423, 'word': 'dragon'}, {'region': 'wounded', 'correct': 'yes', 'rt': 1020, 'word': 'wounded'}, {'region': 'the', 'correct': 'yes', 'rt': 593, 'word': 'the'}, {'region': 'knight', 'correct': 'yes', 'rt': 716, 'word': 'knight'}, {'region': 'although', 'correct': 'yes', 'rt': 1147, 'word': 'although'}, {'region': 'he', 'correct': 'yes', 'rt': 569, 'word': 'he'}, {'region': 'was', 'correct': 'yes', 'rt': 696, 'word': 'was'}, {'region': 'far', 'correct': 'yes', 'rt': 937, 'word': 'far'}, {'region': 'too', 'correct': 'yes', 'rt': 822, 'word': 'too'}, {'region': 'crippled', 'correct': 'yes', 'rt': 996, 'word': 'crippled'}, {'region': 'to', 'correct': 'yes', 'rt': 929, 'word': 'to'}, {'region': 'protect', 'correct': 'yes', 'rt': 892, 'word': 'protect'}, {'region': 'the', 'correct': 'yes', 'rt': 694, 'word': 'the'}, {'region': 'princess.', 'correct': 'yes', 'rt': 661, 'word': 'princess.'}]	filler	Filler_4	The dragon wounded the knight although he was far too crippled to protect the princess.	16
28	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 456, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 1854, 'word': 'admission'}, {'region': 'REGION_3_0', 'correct': 'no', 'rt': 1214, 'word': 'shocked'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 592, 'word': 'everyone.'}]	condition_0	Critical_9	The admission shocked everyone.	26
28	[{'region': 'The', 'correct': 'yes', 'rt': 598, 'word': 'The'}, {'region': 'hippies', 'correct': 'yes', 'rt': 877, 'word': 'hippies'}, {'region': 'who', 'correct': 'yes', 'rt': 656, 'word': 'who'}, {'region': 'the', 'correct': 'yes', 'rt': 571, 'word': 'the'}, {'region': 'police', 'correct': 'yes', 'rt': 932, 'word': 'police'}, {'region': 'at', 'correct': 'yes', 'rt': 1201, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 618, 'word': 'the'}, {'region': 'concert', 'correct': 'yes', 'rt': 718, 'word': 'concert'}, {'region': 'arrested', 'correct': 'yes', 'rt': 803, 'word': 'arrested'}, {'region': 'complained', 'correct': 'yes', 'rt': 840, 'word': 'complained'}, {'region': 'to', 'correct': 'yes', 'rt': 688, 'word': 'to'}, {'region': 'the', 'correct': 'yes', 'rt': 651, 'word': 'the'}, {'region': 'officials', 'correct': 'yes', 'rt': 728, 'word': 'officials'}, {'region': 'while', 'correct': 'yes', 'rt': 827, 'word': 'while'}, {'region': 'the', 'correct': 'yes', 'rt': 622, 'word': 'the'}, {'region': 'last', 'correct': 'yes', 'rt': 985, 'word': 'last'}, {'region': 'act', 'correct': 'yes', 'rt': 800, 'word': 'act'}, {'region': 'was', 'correct': 'yes', 'rt': 650, 'word': 'was'}, {'region': 'going', 'correct': 'yes', 'rt': 602, 'word': 'going'}, {'region': 'on', 'correct': 'yes', 'rt': 807, 'word': 'on'}, {'region': 'stage.', 'correct': 'yes', 'rt': 711, 'word': 'stage.'}]	filler	Filler_23	The hippies who the police at the concert arrested complained to the officials while the last act was going on stage.	36
29	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 1819, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 842, 'word': 'truth'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 2261, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 1019, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 692, 'word': 'politician'}, {'region': 'REGION_2_0', 'correct': 'yes', 'rt': 1043, 'word': 'was'}, {'region': 'REGION_2_1', 'correct': 'no', 'rt': 1958, 'word': 'refuted'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 1340, 'word': 'did'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 512, 'word': 'not'}, {'region': 'REGION_3_2', 'correct': 'yes', 'rt': 1136, 'word': 'bother'}, {'region': 'REGION_3_3', 'correct': 'yes', 'rt': 870, 'word': 'the'}, {'region': 'REGION_3_4', 'correct': 'yes', 'rt': 1130, 'word': 'farmer.'}]	condition_2	Critical_9	The truth that the politician was refuted did not bother the farmer.	9
29	[{'region': 'The', 'correct': 'yes', 'rt': 2537, 'word': 'The'}, {'region': 'student', 'correct': 'yes', 'rt': 848, 'word': 'student'}, {'region': 'quickly', 'correct': 'yes', 'rt': 1196, 'word': 'quickly'}, {'region': 'finished', 'correct': 'yes', 'rt': 700, 'word': 'finished'}, {'region': 'his', 'correct': 'yes', 'rt': 674, 'word': 'his'}, {'region': 'homework', 'correct': 'yes', 'rt': 608, 'word': 'homework'}, {'region': 'assignments.', 'correct': 'yes', 'rt': 1152, 'word': 'assignments.'}]	filler	Filler_48	The student quickly finished his homework assignments.	12
29	[{'region': 'The', 'correct': 'yes', 'rt': 1211, 'word': 'The'}, {'region': 'locksmith', 'correct': 'yes', 'rt': 936, 'word': 'locksmith'}, {'region': 'can', 'correct': 'yes', 'rt': 744, 'word': 'can'}, {'region': 'crack', 'correct': 'yes', 'rt': 877, 'word': 'crack'}, {'region': 'the', 'correct': 'yes', 'rt': 583, 'word': 'the'}, {'region': 'safe', 'correct': 'yes', 'rt': 1516, 'word': 'safe'}, {'region': 'easily.', 'correct': 'yes', 'rt': 908, 'word': 'easily.'}]	filler	Filler_33	The locksmith can crack the safe easily.	25
29	[{'region': 'Dinosaurs', 'correct': 'yes', 'rt': 1310, 'word': 'Dinosaurs'}, {'region': 'ate', 'correct': 'yes', 'rt': 687, 'word': 'ate'}, {'region': 'other', 'correct': 'yes', 'rt': 950, 'word': 'other'}, {'region': 'reptiles', 'correct': 'yes', 'rt': 1148, 'word': 'reptiles'}, {'region': 'during', 'correct': 'yes', 'rt': 759, 'word': 'during'}, {'region': 'the', 'correct': 'yes', 'rt': 506, 'word': 'the'}, {'region': 'stone', 'correct': 'no', 'rt': 938, 'word': 'stone'}, {'region': 'age.', 'correct': 'yes', 'rt': 453, 'word': 'age.'}]	filler	Filler_52	Dinosaurs ate other reptiles during the stone age.	45
29	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 528, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 935, 'word': 'complaint'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 896, 'word': 'was'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 1198, 'word': 'disconcerting.'}]	condition_0	Critical_2	The complaint was disconcerting.	46
29	[{'region': 'The', 'correct': 'yes', 'rt': 788, 'word': 'The'}, {'region': 'speaker', 'correct': 'yes', 'rt': 698, 'word': 'speaker'}, {'region': 'who', 'correct': 'yes', 'rt': 874, 'word': 'who'}, {'region': 'the', 'correct': 'yes', 'rt': 663, 'word': 'the'}, {'region': 'historian', 'correct': 'yes', 'rt': 614, 'word': 'historian'}, {'region': 'offended', 'correct': 'yes', 'rt': 895, 'word': 'offended'}, {'region': 'kicked', 'correct': 'no', 'rt': 2611, 'word': 'kicked'}, {'region': 'a', 'correct': 'yes', 'rt': 1347, 'word': 'a'}, {'region': 'chair', 'correct': 'yes', 'rt': 1068, 'word': 'chair'}, {'region': 'after', 'correct': 'yes', 'rt': 799, 'word': 'after'}, {'region': 'the', 'correct': 'yes', 'rt': 733, 'word': 'the'}, {'region': 'talk', 'correct': 'yes', 'rt': 743, 'word': 'talk'}, {'region': 'was', 'correct': 'yes', 'rt': 1144, 'word': 'was'}, {'region': 'over', 'correct': 'yes', 'rt': 937, 'word': 'over'}, {'region': 'and', 'correct': 'yes', 'rt': 786, 'word': 'and'}, {'region': 'everyone', 'correct': 'yes', 'rt': 817, 'word': 'everyone'}, {'region': 'had', 'correct': 'yes', 'rt': 600, 'word': 'had'}, {'region': 'left', 'correct': 'yes', 'rt': 990, 'word': 'left'}, {'region': 'the', 'correct': 'yes', 'rt': 753, 'word': 'the'}, {'region': 'room.', 'correct': 'yes', 'rt': 571, 'word': 'room.'}]	filler	Filler_8	The speaker who the historian offended kicked a chair after the talk was over and everyone had left the room.	20
29	[{'region': 'The', 'correct': 'yes', 'rt': 1726, 'word': 'The'}, {'region': 'roommate', 'correct': 'yes', 'rt': 778, 'word': 'roommate'}, {'region': 'takes', 'correct': 'yes', 'rt': 1631, 'word': 'takes'}, {'region': 'out', 'correct': 'yes', 'rt': 775, 'word': 'out'}, {'region': 'the', 'correct': 'yes', 'rt': 478, 'word': 'the'}, {'region': 'garbage', 'correct': 'yes', 'rt': 910, 'word': 'garbage'}, {'region': 'every', 'correct': 'yes', 'rt': 606, 'word': 'every'}, {'region': 'week.', 'correct': 'yes', 'rt': 517, 'word': 'week.'}]	filler	Filler_3	The roommate takes out the garbage every week.	26
29	[{'region': 'During', 'correct': 'yes', 'rt': 2126, 'word': 'During'}, {'region': 'the', 'correct': 'yes', 'rt': 1029, 'word': 'the'}, {'region': 'season,', 'correct': 'yes', 'rt': 771, 'word': 'season,'}, {'region': 'the', 'correct': 'yes', 'rt': 600, 'word': 'the'}, {'region': 'choir', 'correct': 'yes', 'rt': 710, 'word': 'choir'}, {'region': 'holds', 'correct': 'yes', 'rt': 936, 'word': 'holds'}, {'region': 'rehearsals', 'correct': 'yes', 'rt': 742, 'word': 'rehearsals'}, {'region': 'in', 'correct': 'yes', 'rt': 628, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 475, 'word': 'the'}, {'region': 'church', 'correct': 'yes', 'rt': 555, 'word': 'church'}, {'region': 'regularly.', 'correct': 'yes', 'rt': 714, 'word': 'regularly.'}]	filler	Filler_7	During the season, the choir holds rehearsals in the church regularly.	32
29	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 634, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 860, 'word': 'belief'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 484, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 485, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 708, 'word': 'commander'}, {'region': 'REGION_2_0', 'correct': 'yes', 'rt': 554, 'word': 'was'}, {'region': 'REGION_2_1', 'correct': 'yes', 'rt': 1187, 'word': 'confirmed'}, {'region': 'REGION_3_0', 'correct': 'no', 'rt': 1751, 'word': 'troubled'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 1138, 'word': 'people.'}]	condition_2	Critical_5	The belief that the commander was confirmed troubled people.	38
29	[{'region': 'The', 'correct': 'yes', 'rt': 559, 'word': 'The'}, {'region': 'biker', 'correct': 'yes', 'rt': 827, 'word': 'biker'}, {'region': 'who', 'correct': 'yes', 'rt': 669, 'word': 'who'}, {'region': 'the', 'correct': 'yes', 'rt': 1099, 'word': 'the'}, {'region': 'police', 'correct': 'yes', 'rt': 984, 'word': 'police'}, {'region': 'arrested', 'correct': 'yes', 'rt': 690, 'word': 'arrested'}, {'region': 'ran', 'correct': 'yes', 'rt': 805, 'word': 'ran'}, {'region': 'a', 'correct': 'yes', 'rt': 569, 'word': 'a'}, {'region': 'light', 'correct': 'yes', 'rt': 671, 'word': 'light'}, {'region': 'since', 'correct': 'yes', 'rt': 730, 'word': 'since'}, {'region': 'he', 'correct': 'yes', 'rt': 636, 'word': 'he'}, {'region': 'was', 'correct': 'yes', 'rt': 768, 'word': 'was'}, {'region': 'driving', 'correct': 'yes', 'rt': 780, 'word': 'driving'}, {'region': 'under', 'correct': 'yes', 'rt': 1178, 'word': 'under'}, {'region': 'the', 'correct': 'yes', 'rt': 628, 'word': 'the'}, {'region': 'influence', 'correct': 'yes', 'rt': 432, 'word': 'influence'}, {'region': 'of', 'correct': 'yes', 'rt': 704, 'word': 'of'}, {'region': 'alcohol.', 'correct': 'yes', 'rt': 553, 'word': 'alcohol.'}]	filler	Filler_46	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	47
