workerid	byWords	condition	distractor_condition	item	noun	sentence	slide_number
22	[{'word': 'The', 'rt': 708, 'correct': 'yes', 'region': 'The'}, {'word': 'spider', 'rt': 1064, 'correct': 'yes', 'region': 'spider'}, {'word': 'that', 'rt': 1263, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 656, 'correct': 'yes', 'region': 'the'}, {'word': 'boy', 'rt': 783, 'correct': 'yes', 'region': 'boy'}, {'word': 'who', 'rt': 1104, 'correct': 'yes', 'region': 'who'}, {'word': 'was', 'rt': 679, 'correct': 'yes', 'region': 'was'}, {'word': 'in', 'rt': 1199, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 816, 'correct': 'yes', 'region': 'the'}, {'word': 'yard', 'rt': 862, 'correct': 'yes', 'region': 'yard'}, {'word': 'captured', 'rt': 1016, 'correct': 'yes', 'region': 'captured'}, {'word': 'scared', 'rt': 919, 'correct': 'yes', 'region': 'scared'}, {'word': 'the', 'rt': 935, 'correct': 'yes', 'region': 'the'}, {'word': 'dog', 'rt': 1223, 'correct': 'yes', 'region': 'dog'}, {'word': 'since', 'rt': 1311, 'correct': 'yes', 'region': 'since'}, {'word': 'it', 'rt': 984, 'correct': 'yes', 'region': 'it'}, {'word': 'was', 'rt': 600, 'correct': 'yes', 'region': 'was'}, {'word': 'larger', 'rt': 1272, 'correct': 'yes', 'region': 'larger'}, {'word': 'than', 'rt': 680, 'correct': 'yes', 'region': 'than'}, {'word': 'the', 'rt': 800, 'correct': 'yes', 'region': 'the'}, {'word': 'average', 'rt': 1896, 'correct': 'yes', 'region': 'average'}, {'word': 'spider.', 'rt': 959, 'correct': 'yes', 'region': 'spider.'}]	filler	NA	Filler_17	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	24
22	[{'word': 'The', 'rt': 973, 'correct': 'yes', 'region': 'The'}, {'word': 'sportsman', 'rt': 839, 'correct': 'yes', 'region': 'sportsman'}, {'word': 'goes', 'rt': 1120, 'correct': 'yes', 'region': 'goes'}, {'word': 'jogging', 'rt': 1512, 'correct': 'yes', 'region': 'jogging'}, {'word': 'in', 'rt': 679, 'correct': 'no', 'region': 'in'}, {'word': 'the', 'rt': 1255, 'correct': 'yes', 'region': 'the'}, {'word': 'park', 'rt': 880, 'correct': 'yes', 'region': 'park'}, {'word': 'regularly.', 'rt': 1527, 'correct': 'yes', 'region': 'regularly.'}]	filler	NA	Filler_18	NA	The sportsman goes jogging in the park regularly.	25
22	[{'word': 'During', 'rt': 853, 'correct': 'yes', 'region': 'During'}, {'word': 'the', 'rt': 866, 'correct': 'yes', 'region': 'the'}, {'word': 'season,', 'rt': 1142, 'correct': 'yes', 'region': 'season,'}, {'word': 'the', 'rt': 775, 'correct': 'yes', 'region': 'the'}, {'word': 'choir', 'rt': 1008, 'correct': 'yes', 'region': 'choir'}, {'word': 'holds', 'rt': 1088, 'correct': 'yes', 'region': 'holds'}, {'word': 'rehearsals', 'rt': 1192, 'correct': 'yes', 'region': 'rehearsals'}, {'word': 'in', 'rt': 1671, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 840, 'correct': 'yes', 'region': 'the'}, {'word': 'church', 'rt': 721, 'correct': 'yes', 'region': 'church'}, {'word': 'regularly.', 'rt': 822, 'correct': 'yes', 'region': 'regularly.'}]	filler	NA	Filler_7	NA	During the season, the choir holds rehearsals in the church regularly.	29
22	[{'word': 'The', 'rt': 600, 'correct': 'yes', 'region': 'The'}, {'word': 'passer-by', 'rt': 974, 'correct': 'yes', 'region': 'passer-by'}, {'word': 'threw', 'rt': 1031, 'correct': 'yes', 'region': 'threw'}, {'word': 'the', 'rt': 639, 'correct': 'yes', 'region': 'the'}, {'word': 'cardboard', 'rt': 1880, 'correct': 'yes', 'region': 'cardboard'}, {'word': 'box', 'rt': 752, 'correct': 'yes', 'region': 'box'}, {'word': 'into', 'rt': 887, 'correct': 'yes', 'region': 'into'}, {'word': 'the', 'rt': 559, 'correct': 'yes', 'region': 'the'}, {'word': 'trash-can', 'rt': 1072, 'correct': 'yes', 'region': 'trash-can'}, {'word': 'with', 'rt': 767, 'correct': 'yes', 'region': 'with'}, {'word': 'great', 'rt': 1040, 'correct': 'yes', 'region': 'great'}, {'word': 'force.', 'rt': 736, 'correct': 'yes', 'region': 'force.'}]	filler	NA	Filler_45	NA	The passer-by threw the cardboard box into the trash-can with great force.	40
22	[{'word': 'The', 'rt': 1341, 'correct': 'yes', 'region': 'The'}, {'word': 'teacher', 'rt': 1176, 'correct': 'yes', 'region': 'teacher'}, {'word': 'doubted', 'rt': 1735, 'correct': 'yes', 'region': 'doubted'}, {'word': 'that', 'rt': 1439, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 1056, 'correct': 'yes', 'region': 'the'}, {'word': 'test', 'rt': 943, 'correct': 'yes', 'region': 'test'}, {'word': 'that', 'rt': 1495, 'correct': 'yes', 'region': 'that'}, {'word': 'had', 'rt': 1457, 'correct': 'yes', 'region': 'had'}, {'word': 'taken', 'rt': 1005, 'correct': 'yes', 'region': 'taken'}, {'word': 'him', 'rt': 623, 'correct': 'yes', 'region': 'him'}, {'word': 'a', 'rt': 688, 'correct': 'yes', 'region': 'a'}, {'word': 'long', 'rt': 672, 'correct': 'yes', 'region': 'long'}, {'word': 'time', 'rt': 784, 'correct': 'yes', 'region': 'time'}, {'word': 'to', 'rt': 711, 'correct': 'yes', 'region': 'to'}, {'word': 'design', 'rt': 1311, 'correct': 'yes', 'region': 'design'}, {'word': 'would', 'rt': 968, 'correct': 'yes', 'region': 'would'}, {'word': 'be', 'rt': 999, 'correct': 'yes', 'region': 'be'}, {'word': 'easy', 'rt': 1192, 'correct': 'yes', 'region': 'easy'}, {'word': 'to', 'rt': 655, 'correct': 'yes', 'region': 'to'}, {'word': 'answer.', 'rt': 951, 'correct': 'yes', 'region': 'answer.'}]	filler	NA	Filler_54	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	42
22	[{'word': 'The', 'rt': 629, 'correct': 'yes', 'region': 'The'}, {'word': 'hippies', 'rt': 2175, 'correct': 'yes', 'region': 'hippies'}, {'word': 'who', 'rt': 832, 'correct': 'yes', 'region': 'who'}, {'word': 'the', 'rt': 895, 'correct': 'yes', 'region': 'the'}, {'word': 'police', 'rt': 856, 'correct': 'yes', 'region': 'police'}, {'word': 'at', 'rt': 1023, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 703, 'correct': 'yes', 'region': 'the'}, {'word': 'concert', 'rt': 696, 'correct': 'yes', 'region': 'concert'}, {'word': 'arrested', 'rt': 894, 'correct': 'yes', 'region': 'arrested'}, {'word': 'complained', 'rt': 959, 'correct': 'yes', 'region': 'complained'}, {'word': 'to', 'rt': 1048, 'correct': 'yes', 'region': 'to'}, {'word': 'the', 'rt': 736, 'correct': 'yes', 'region': 'the'}, {'word': 'officials', 'rt': 966, 'correct': 'yes', 'region': 'officials'}, {'word': 'while', 'rt': 1560, 'correct': 'yes', 'region': 'while'}, {'word': 'the', 'rt': 672, 'correct': 'yes', 'region': 'the'}, {'word': 'last', 'rt': 1200, 'correct': 'yes', 'region': 'last'}, {'word': 'act', 'rt': 840, 'correct': 'yes', 'region': 'act'}, {'word': 'was', 'rt': 654, 'correct': 'yes', 'region': 'was'}, {'word': 'going', 'rt': 1448, 'correct': 'yes', 'region': 'going'}, {'word': 'on', 'rt': 967, 'correct': 'yes', 'region': 'on'}, {'word': 'stage.', 'rt': 767, 'correct': 'yes', 'region': 'stage.'}]	filler	NA	Filler_23	NA	The hippies who the police at the concert arrested complained to the officials while the last act was going on stage.	48
22	[{'word': 'The', 'rt': 749, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'remark', 'rt': 1464, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1407, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 1103, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'dancer', 'rt': 1327, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'made', 'rt': 823, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'people', 'rt': 2215, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'happy', 'rt': 2184, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'was', 'rt': 1919, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'exciting.', 'rt': 1127, 'correct': 'yes', 'region': 'REGION_3_1'}]	critical_compatible	dist1	Critical_4	remark	The remark that the dancer made people happy was exciting.	13
22	[{'word': 'The', 'rt': 1039, 'correct': 'yes', 'region': 'The'}, {'word': 'intern', 'rt': 1631, 'correct': 'yes', 'region': 'intern'}, {'word': 'comforted', 'rt': 1136, 'correct': 'yes', 'region': 'comforted'}, {'word': 'the', 'rt': 681, 'correct': 'yes', 'region': 'the'}, {'word': 'patient', 'rt': 1301, 'correct': 'yes', 'region': 'patient'}, {'word': 'because', 'rt': 1191, 'correct': 'yes', 'region': 'because'}, {'word': 'he', 'rt': 1599, 'correct': 'yes', 'region': 'he'}, {'word': 'was', 'rt': 712, 'correct': 'yes', 'region': 'was'}, {'word': 'in', 'rt': 928, 'correct': 'yes', 'region': 'in'}, {'word': 'great', 'rt': 1063, 'correct': 'yes', 'region': 'great'}, {'word': 'pain.', 'rt': 840, 'correct': 'yes', 'region': 'pain.'}]	filler	NA	Filler_40	NA	The intern comforted the patient because he was in great pain.	16
23	[{'word': 'The', 'rt': 588, 'correct': 'yes', 'region': 'The'}, {'word': 'mother', 'rt': 960, 'correct': 'yes', 'region': 'mother'}, {'word': 'of', 'rt': 662, 'correct': 'yes', 'region': 'of'}, {'word': 'the', 'rt': 496, 'correct': 'yes', 'region': 'the'}, {'word': 'prisoner', 'rt': 1014, 'correct': 'yes', 'region': 'prisoner'}, {'word': 'sent', 'rt': 799, 'correct': 'yes', 'region': 'sent'}, {'word': 'him', 'rt': 510, 'correct': 'yes', 'region': 'him'}, {'word': 'packages', 'rt': 695, 'correct': 'yes', 'region': 'packages'}, {'word': 'that', 'rt': 558, 'correct': 'yes', 'region': 'that'}, {'word': 'contained', 'rt': 846, 'correct': 'yes', 'region': 'contained'}, {'word': 'cookies', 'rt': 718, 'correct': 'yes', 'region': 'cookies'}, {'word': 'and', 'rt': 694, 'correct': 'yes', 'region': 'and'}, {'word': 'novels.', 'rt': 1014, 'correct': 'yes', 'region': 'novels.'}]	filler	NA	Practice_1	NA	The mother of the prisoner sent him packages that contained cookies and novels.	7
23	[{'word': 'The', 'rt': 883, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'disclosure', 'rt': 1742, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 735, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 759, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'consultant', 'rt': 694, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'surprised', 'rt': 1070, 'correct': 'no', 'region': 'REGION_2_0'}, {'word': 'the', 'rt': 1463, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'janitor', 'rt': 823, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'shocked', 'rt': 1558, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'everyone.', 'rt': 735, 'correct': 'yes', 'region': 'REGION_3_1'}]	critical_compatible	dist1	Critical_1	disclosure	The disclosure that the consultant surprised the janitor shocked everyone.	9
23	[{'word': 'The', 'rt': 481, 'correct': 'yes', 'region': 'The'}, {'word': 'sportsman', 'rt': 865, 'correct': 'yes', 'region': 'sportsman'}, {'word': 'goes', 'rt': 1102, 'correct': 'yes', 'region': 'goes'}, {'word': 'jogging', 'rt': 607, 'correct': 'yes', 'region': 'jogging'}, {'word': 'in', 'rt': 543, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 622, 'correct': 'yes', 'region': 'the'}, {'word': 'park', 'rt': 854, 'correct': 'yes', 'region': 'park'}, {'word': 'regularly.', 'rt': 622, 'correct': 'yes', 'region': 'regularly.'}]	filler	NA	Filler_18	NA	The sportsman goes jogging in the park regularly.	15
23	[{'word': 'The', 'rt': 1514, 'correct': 'yes', 'region': 'The'}, {'word': 'rebels', 'rt': 942, 'correct': 'yes', 'region': 'rebels'}, {'word': 'who', 'rt': 575, 'correct': 'yes', 'region': 'who'}, {'word': 'were', 'rt': 630, 'correct': 'yes', 'region': 'were'}, {'word': 'in', 'rt': 463, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 447, 'correct': 'yes', 'region': 'the'}, {'word': 'jungle', 'rt': 1094, 'correct': 'yes', 'region': 'jungle'}, {'word': 'captured', 'rt': 742, 'correct': 'yes', 'region': 'captured'}, {'word': 'the', 'rt': 527, 'correct': 'yes', 'region': 'the'}, {'word': 'diplomat', 'rt': 820, 'correct': 'yes', 'region': 'diplomat'}, {'word': 'after', 'rt': 464, 'correct': 'yes', 'region': 'after'}, {'word': 'they', 'rt': 870, 'correct': 'yes', 'region': 'they'}, {'word': 'threatened', 'rt': 750, 'correct': 'yes', 'region': 'threatened'}, {'word': 'to', 'rt': 527, 'correct': 'yes', 'region': 'to'}, {'word': 'kill', 'rt': 726, 'correct': 'yes', 'region': 'kill'}, {'word': 'his', 'rt': 581, 'correct': 'yes', 'region': 'his'}, {'word': 'family', 'rt': 617, 'correct': 'yes', 'region': 'family'}, {'word': 'for', 'rt': 534, 'correct': 'yes', 'region': 'for'}, {'word': 'not', 'rt': 1382, 'correct': 'no', 'region': 'not'}, {'word': 'complying', 'rt': 1090, 'correct': 'yes', 'region': 'complying'}, {'word': 'with', 'rt': 622, 'correct': 'yes', 'region': 'with'}, {'word': 'their', 'rt': 510, 'correct': 'yes', 'region': 'their'}, {'word': 'demands.', 'rt': 782, 'correct': 'yes', 'region': 'demands.'}]	filler	NA	Filler_51	NA	The rebels who were in the jungle captured the diplomat after they threatened to kill his family for not complying with their demands.	19
23	[{'word': 'The', 'rt': 755, 'correct': 'yes', 'region': 'The'}, {'word': 'teacher', 'rt': 1110, 'correct': 'yes', 'region': 'teacher'}, {'word': 'doubted', 'rt': 927, 'correct': 'yes', 'region': 'doubted'}, {'word': 'that', 'rt': 526, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 630, 'correct': 'yes', 'region': 'the'}, {'word': 'test', 'rt': 719, 'correct': 'yes', 'region': 'test'}, {'word': 'that', 'rt': 678, 'correct': 'yes', 'region': 'that'}, {'word': 'had', 'rt': 575, 'correct': 'yes', 'region': 'had'}, {'word': 'taken', 'rt': 568, 'correct': 'yes', 'region': 'taken'}, {'word': 'him', 'rt': 693, 'correct': 'yes', 'region': 'him'}, {'word': 'a', 'rt': 558, 'correct': 'no', 'region': 'a'}, {'word': 'long', 'rt': 777, 'correct': 'yes', 'region': 'long'}, {'word': 'time', 'rt': 455, 'correct': 'yes', 'region': 'time'}, {'word': 'to', 'rt': 966, 'correct': 'yes', 'region': 'to'}, {'word': 'design', 'rt': 1063, 'correct': 'yes', 'region': 'design'}, {'word': 'would', 'rt': 998, 'correct': 'yes', 'region': 'would'}, {'word': 'be', 'rt': 559, 'correct': 'yes', 'region': 'be'}, {'word': 'easy', 'rt': 1031, 'correct': 'yes', 'region': 'easy'}, {'word': 'to', 'rt': 605, 'correct': 'yes', 'region': 'to'}, {'word': 'answer.', 'rt': 894, 'correct': 'yes', 'region': 'answer.'}]	filler	NA	Filler_54	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	22
23	[{'word': 'The', 'rt': 493, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'belief', 'rt': 1013, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 439, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 502, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'principal', 'rt': 655, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'calmed', 'rt': 959, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'everyone', 'rt': 631, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'down', 'rt': 647, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'was', 'rt': 455, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'false.', 'rt': 781, 'correct': 'yes', 'region': 'REGION_3_1'}]	critical_compatible	dist1	Critical_7	belief	The belief that the principal calmed everyone down was false.	41
23	[{'word': 'The', 'rt': 1781, 'correct': 'yes', 'region': 'The'}, {'word': 'semester', 'rt': 1383, 'correct': 'yes', 'region': 'semester'}, {'word': 'will', 'rt': 823, 'correct': 'yes', 'region': 'will'}, {'word': 'start', 'rt': 766, 'correct': 'yes', 'region': 'start'}, {'word': 'next', 'rt': 599, 'correct': 'yes', 'region': 'next'}, {'word': 'week,', 'rt': 686, 'correct': 'yes', 'region': 'week,'}, {'word': 'but', 'rt': 823, 'correct': 'yes', 'region': 'but'}, {'word': 'the', 'rt': 1142, 'correct': 'yes', 'region': 'the'}, {'word': 'students', 'rt': 607, 'correct': 'yes', 'region': 'students'}, {'word': 'and', 'rt': 596, 'correct': 'yes', 'region': 'and'}, {'word': 'teachers', 'rt': 625, 'correct': 'yes', 'region': 'teachers'}, {'word': 'are', 'rt': 551, 'correct': 'yes', 'region': 'are'}, {'word': 'not', 'rt': 925, 'correct': 'yes', 'region': 'not'}, {'word': 'ready.', 'rt': 794, 'correct': 'yes', 'region': 'ready.'}]	filler	NA	Practice_0	NA	The semester will start next week, but the students and teachers are not ready.	5
23	[{'word': 'Yesterday', 'rt': 556, 'correct': 'yes', 'region': 'Yesterday'}, {'word': 'the', 'rt': 543, 'correct': 'yes', 'region': 'the'}, {'word': 'swimmer', 'rt': 591, 'correct': 'yes', 'region': 'swimmer'}, {'word': 'saw', 'rt': 1013, 'correct': 'yes', 'region': 'saw'}, {'word': 'only', 'rt': 535, 'correct': 'yes', 'region': 'only'}, {'word': 'a', 'rt': 495, 'correct': 'yes', 'region': 'a'}, {'word': 'turtle', 'rt': 1263, 'correct': 'yes', 'region': 'turtle'}, {'word': 'at', 'rt': 551, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 462, 'correct': 'yes', 'region': 'the'}, {'word': 'beach.', 'rt': 733, 'correct': 'yes', 'region': 'beach.'}]	filler	NA	Filler_35	NA	Yesterday the swimmer saw only a turtle at the beach.	31
23	[{'word': 'The', 'rt': 453, 'correct': 'yes', 'region': 'The'}, {'word': 'astronaut', 'rt': 1502, 'correct': 'yes', 'region': 'astronaut'}, {'word': 'that', 'rt': 1287, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 495, 'correct': 'yes', 'region': 'the'}, {'word': 'journalists', 'rt': 935, 'correct': 'yes', 'region': 'journalists'}, {'word': 'who', 'rt': 527, 'correct': 'yes', 'region': 'who'}, {'word': 'were', 'rt': 847, 'correct': 'yes', 'region': 'were'}, {'word': 'at', 'rt': 703, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 837, 'correct': 'yes', 'region': 'the'}, {'word': 'launch', 'rt': 1450, 'correct': 'yes', 'region': 'launch'}, {'word': 'worshipped', 'rt': 1134, 'correct': 'no', 'region': 'worshipped'}, {'word': 'criticized', 'rt': 2215, 'correct': 'no', 'region': 'criticized'}, {'word': 'the', 'rt': 678, 'correct': 'yes', 'region': 'the'}, {'word': 'administrators', 'rt': 1199, 'correct': 'yes', 'region': 'administrators'}, {'word': 'after', 'rt': 599, 'correct': 'yes', 'region': 'after'}, {'word': 'he', 'rt': 623, 'correct': 'yes', 'region': 'he'}, {'word': 'discovered', 'rt': 855, 'correct': 'yes', 'region': 'discovered'}, {'word': 'a', 'rt': 581, 'correct': 'yes', 'region': 'a'}, {'word': 'potential', 'rt': 951, 'correct': 'yes', 'region': 'potential'}, {'word': 'leak', 'rt': 694, 'correct': 'yes', 'region': 'leak'}, {'word': 'in', 'rt': 479, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 703, 'correct': 'yes', 'region': 'the'}, {'word': 'fuel', 'rt': 663, 'correct': 'yes', 'region': 'fuel'}, {'word': 'tank.', 'rt': 790, 'correct': 'yes', 'region': 'tank.'}]	filler	NA	Filler_28	NA	The astronaut that the journalists who were at the launch worshipped criticized the administrators after he discovered a potential leak in the fuel tank.	39
23	[{'word': 'The', 'rt': 796, 'correct': 'yes', 'region': 'The'}, {'word': 'reporter', 'rt': 1255, 'correct': 'yes', 'region': 'reporter'}, {'word': 'had', 'rt': 671, 'correct': 'yes', 'region': 'had'}, {'word': 'dinner', 'rt': 1326, 'correct': 'yes', 'region': 'dinner'}, {'word': 'yesterday', 'rt': 750, 'correct': 'yes', 'region': 'yesterday'}, {'word': 'with', 'rt': 726, 'correct': 'yes', 'region': 'with'}, {'word': 'the', 'rt': 583, 'correct': 'yes', 'region': 'the'}, {'word': 'baseball', 'rt': 1150, 'correct': 'yes', 'region': 'baseball'}, {'word': 'player', 'rt': 622, 'correct': 'yes', 'region': 'player'}, {'word': 'who', 'rt': 599, 'correct': 'yes', 'region': 'who'}, {'word': 'Kevin', 'rt': 1607, 'correct': 'yes', 'region': 'Kevin'}, {'word': 'admired.', 'rt': 1070, 'correct': 'yes', 'region': 'admired.'}]	filler	NA	Practice_2	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	6
23	[{'word': 'The', 'rt': 672, 'correct': 'yes', 'region': 'The'}, {'word': 'photographer', 'rt': 1641, 'correct': 'yes', 'region': 'photographer'}, {'word': 'processed', 'rt': 1287, 'correct': 'yes', 'region': 'processed'}, {'word': 'the', 'rt': 535, 'correct': 'yes', 'region': 'the'}, {'word': 'film', 'rt': 599, 'correct': 'yes', 'region': 'film'}, {'word': 'on', 'rt': 559, 'correct': 'yes', 'region': 'on'}, {'word': 'time.', 'rt': 999, 'correct': 'yes', 'region': 'time.'}]	filler	NA	Filler_16	NA	The photographer processed the film on time.	12
23	[{'word': 'The', 'rt': 692, 'correct': 'yes', 'region': 'The'}, {'word': 'dragon', 'rt': 903, 'correct': 'yes', 'region': 'dragon'}, {'word': 'wounded', 'rt': 862, 'correct': 'yes', 'region': 'wounded'}, {'word': 'the', 'rt': 543, 'correct': 'yes', 'region': 'the'}, {'word': 'knight', 'rt': 502, 'correct': 'yes', 'region': 'knight'}, {'word': 'although', 'rt': 575, 'correct': 'yes', 'region': 'although'}, {'word': 'he', 'rt': 543, 'correct': 'yes', 'region': 'he'}, {'word': 'was', 'rt': 503, 'correct': 'yes', 'region': 'was'}, {'word': 'far', 'rt': 847, 'correct': 'yes', 'region': 'far'}, {'word': 'too', 'rt': 759, 'correct': 'yes', 'region': 'too'}, {'word': 'crippled', 'rt': 1031, 'correct': 'yes', 'region': 'crippled'}, {'word': 'to', 'rt': 487, 'correct': 'yes', 'region': 'to'}, {'word': 'protect', 'rt': 823, 'correct': 'yes', 'region': 'protect'}, {'word': 'the', 'rt': 471, 'correct': 'yes', 'region': 'the'}, {'word': 'princess.', 'rt': 670, 'correct': 'yes', 'region': 'princess.'}]	filler	NA	Filler_4	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	13
